timestamp,open,high,low,close,volume,RSI,MACD,MACD_signal,MACD_hist,Doji,date,sentiment,ema_50,ema_200,rsi,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,avg_volume_10d,avg_volume_50d,volume_ratio,master_score,52_week_high,distance_from_high
2025-07-09 11:03:00+05:30,690.5,691.0,690.5,690.95,7064,42.027905376299856,-0.2155061041956969,-0.14285448436484,-0.0726516198308569,0,2025-07-09,0.0,691.5154759479509,691.4908598955902,42.02790537629989,-0.21550610419569693,-0.07265161983085691,-0.14285448436484002,7158.1,8067.06,0.8756597818784042,0.6479694178207016,694.1,-0.004538250972482318
2025-07-09 11:04:00+05:30,690.8,691.0,690.65,690.75,6936,39.36330225321839,-0.2352071685701275,-0.1613250212058975,-0.07388214736423,0,2025-07-09,0.0,691.4854572833254,691.4834881553356,39.363302253218414,-0.23520716857012758,-0.07388214736423004,-0.16132502120589753,7476.6,8140.84,0.8520005306577699,0.622816776594977,694.1,-0.004826393891370152
2025-07-09 11:05:00+05:30,690.75,690.9,690.55,690.85,6278,41.36503522638424,-0.2399848438654999,-0.177056985737818,-0.0629278581276819,0,2025-07-09,0.0,691.4605373898618,691.477184790606,41.36503522638426,-0.2399848438654999,-0.0629278581276819,-0.177056985737818,7862.7,7888.76,0.795815818962676,0.6047330856132592,694.1,-0.004682322431926235
2025-07-09 11:06:00+05:30,690.9,691.1,690.85,690.9,4371,42.38910584208806,-0.2370045627566241,-0.1890465011415792,-0.0479580616150449,100,2025-07-09,0.0,691.4385555314359,691.4714416583612,42.38910584208808,-0.23700456275662418,-0.04795806161504493,-0.18904650114157925,8087.3,7727.3,0.5656568270935515,0.4947739427572161,694.1,-0.004610286702204359
2025-07-09 11:07:00+05:30,690.9,691.0,690.85,690.85,1681,41.60654241709926,-0.2359572819702862,-0.1984286573073206,-0.0375286246629655,0,2025-07-09,0.0,691.41547492236,691.465258159273,41.60654241709928,-0.2359572819702862,-0.037528624662965526,-0.19842865730732068,6844.6,7635.08,0.2201679615668729,0.31811669286893285,694.1,-0.004682322431926235
2025-07-09 11:08:00+05:30,690.85,690.9,690.75,690.9,2448,42.744862597527,-0.2284591869729411,-0.2044347632404448,-0.0240244237324963,0,2025-07-09,0.0,691.3952602195224,691.4596336999768,42.74486259752702,-0.2284591869729411,-0.024024423732496303,-0.2044347632404448,6725.2,7418.14,0.33000186030460466,0.3787252431399374,694.1,-0.004610286702204359
2025-07-09 11:09:00+05:30,690.85,691.0,690.7,690.8,6412,41.02245257298919,-0.2279582955992509,-0.209139469712206,-0.0188188258870449,0,2025-07-09,0.0,691.371916681502,691.4530701805742,41.022452572989216,-0.22795829559925096,-0.01881882588704492,-0.20913946971220604,7162.9,7422.3,0.8638831629009875,0.6370538443154399,694.1,-0.004754358161648276
2025-07-09 11:10:00+05:30,690.75,690.85,690.6,690.8,5301,41.02245257298919,-0.2249680440033898,-0.2123051845704428,-0.012662859432947,0,2025-07-09,0.0,691.349488576345,691.4465719698222,41.022452572989216,-0.22496804400338988,-0.012662859432947038,-0.21230518457044284,7398.3,7308.36,0.725333727402591,0.5677791265662416,694.1,-0.004754358161648276
2025-07-09 11:11:00+05:30,690.7,690.8,690.6,690.8,3384,41.0224525729892,-0.220061515898351,-0.2138564508360244,-0.0062050650623265,0,2025-07-09,0.0,691.3279400047237,691.4401384178838,41.02245257298923,-0.220061515898351,-0.006205065062326515,-0.21385645083602448,7573.3,7091.1,0.47721792105597155,0.44372122339293196,694.1,-0.004754358161648276
2025-07-09 11:12:00+05:30,690.6,690.8,690.55,690.75,7476,40.015509260668615,-0.2176981503924935,-0.2146247907473183,-0.0030733596451752,0,2025-07-09,0.0,691.305275690813,691.4332713689496,40.015509260668644,-0.21769815039249352,-0.0030733596451752165,-0.2146247907473183,5135.1,7046.62,1.0609341783720423,0.7305446354893643,694.1,-0.004826393891370152
2025-07-09 11:13:00+05:30,690.65,691.0,690.6,691.0,3960,47.01819786236785,-0.1934226002055084,-0.2103843526389563,0.0169617524334479,0,2025-07-09,0.0,691.2933040950949,691.4289602110496,47.01819786236788,-0.1934226002055084,0.01696175243344794,-0.21038435263895633,4824.7,6956.76,0.569230503855243,0.5197062412394609,694.1,-0.004466215242760442
2025-07-09 11:14:00+05:30,690.8,691.15,690.8,691.15,4622,50.73444948791535,-0.160233236381373,-0.2003541293874396,0.0401208930060666,0,2025-07-09,0.0,691.2876843266598,691.4261844875565,50.73444948791538,-0.160233236381373,0.040120893006066694,-0.20035412938743968,4593.3,6861.62,0.6736018607850625,0.5904731778321082,694.1,-0.0042501080535946485
2025-07-09 11:15:00+05:30,691.15,691.5,691.1,691.35,6048,55.24230057568233,-0.1164497378140367,-0.1835732510727591,0.0671235132587223,0,2025-07-09,0.0,691.2901280785555,691.4254264329539,55.24230057568235,-0.11644973781403678,0.06712351325872234,-0.18357325107275912,4570.3,6543.74,0.9242421000834385,0.738332552920131,694.1,-0.003961965134706815
2025-07-09 11:16:00+05:30,691.3,691.6,691.2,691.35,6136,55.24230057568233,-0.0808193644314769,-0.1630224737445027,0.0822031093130257,0,2025-07-09,0.0,691.2924759970435,691.4246759211833,55.24230057568234,-0.08081936443147697,0.08220310931302574,-0.1630224737445027,4746.8,6233.46,0.9843650235984509,0.7683940146776371,694.1,-0.003961965134706815
2025-07-09 11:17:00+05:30,691.35,691.45,691.1,691.3,3861,53.81460455278571,-0.0559714153205277,-0.1416122620597077,0.0856408467391799,0,2025-07-09,0.0,691.292771055983,691.4234353647537,53.814604552785724,-0.05597141532052774,0.08564084673917999,-0.14161226205970773,4964.8,6085.9,0.6344172595671963,0.5862816525475267,694.1,-0.004034000864428855
2025-07-09 11:18:00+05:30,691.2,691.3,691.0,691.15,2198,49.6675242609839,-0.0478316100021629,-0.1228561316481987,0.0750245216460358,0,2025-07-09,0.0,691.2871721910426,691.4207146148556,49.66752426098392,-0.04783161000216296,0.07502452164603582,-0.12285613164819878,4939.8,5970.96,0.3681150099816445,0.43239512629574184,694.1,-0.0042501080535946485
2025-07-09 11:19:00+05:30,691.05,691.4,691.05,691.4,2084,55.78342988154526,-0.0209661601371635,-0.1024781373459917,0.0815119772088281,0,2025-07-09,0.0,691.2915968110018,691.4205084992849,55.78342988154529,-0.02096616013716357,0.08151197720882818,-0.10247813734599175,4507.0,5898.06,0.3533365208221008,0.4555854098187768,694.1,-0.003889929404984938
2025-07-09 11:20:00+05:30,691.4,691.4,691.15,691.2,2060,50.49710739087307,-0.0156332161104728,-0.0851091530988879,0.0694759369884151,0,2025-07-09,0.0,691.2880047791979,691.4183143848642,50.49710739087308,-0.01563321611047286,0.06947593698841512,-0.08510915309888797,4182.9,5841.62,0.352641904129334,0.4288064890190324,694.1,-0.004178072323872608
2025-07-09 11:21:00+05:30,691.15,691.25,691.05,691.15,2660,49.24079346294991,-0.0152654312904587,-0.0711404087372021,0.0558749774467433,100,2025-07-09,0.0,691.2825928270726,691.4156445899899,49.240793462949924,-0.015265431290458764,0.05587497744674337,-0.07114040873720213,4110.5,5667.24,0.4693642760850079,0.48088610535725357,694.1,-0.0042501080535946485
2025-07-09 11:22:00+05:30,691.2,691.35,691.1,691.2,1918,50.565282634721854,-0.0108147117730368,-0.059075269344369,0.0482605575713322,100,2025-07-09,0.0,691.2793538926776,691.4134988726767,50.56528263472186,-0.010814711773036834,0.04826055757133224,-0.059075269344369075,3554.7,5647.4,0.3396253143039275,0.4226390703255731,694.1,-0.004178072323872608
2025-07-09 11:23:00+05:30,691.1,691.35,691.05,691.35,3212,54.40873226751701,0.0047613757324143,-0.0463079403290124,0.0510693160614267,0,2025-07-09,0.0,691.2821243282589,691.4128670430978,54.40873226751701,0.004761375732414308,0.05106931606142671,-0.0463079403290124,3479.9,5613.08,0.5722348514541037,0.558161087064637,694.1,-0.003961965134706815
2025-07-09 11:24:00+05:30,691.2,691.4,691.05,691.2,3707,50.20512731737301,0.0049447904362978,-0.0360573941759503,0.0410021846122481,100,2025-07-09,0.0,691.2789037663664,691.410748963067,50.205127317373034,0.004944790436297808,0.04100218461224817,-0.036057394175950365,3388.4,5639.18,0.657365077901397,0.5797081755375637,694.1,-0.004178072323872608
2025-07-09 11:25:00+05:30,691.35,691.45,691.2,691.3,3045,52.82202080687239,0.0130093485042834,-0.0262440456399036,0.039253394144187,0,2025-07-09,0.0,691.2797310696462,691.409646983335,52.82202080687239,0.01300934850428348,0.039253394144187076,-0.0262440456399036,3088.1,5609.78,0.5428020350174161,0.5355111215430699,694.1,-0.004034000864428855
2025-07-09 11:26:00+05:30,691.2,691.45,691.2,691.45,1699,56.513745967053104,0.0311452917368342,-0.014766178164556,0.0459114699013902,0,2025-07-09,0.0,691.2864082826013,691.410048505889,56.513745967053104,0.031145291736834224,0.04591146990139026,-0.014766178164556033,2644.4,5466.66,0.31079306194275846,0.4379652608066448,694.1,-0.0038178936752628974
2025-07-09 11:27:00+05:30,691.35,691.45,691.15,691.2,5298,49.55387650623211,0.0250564120274248,-0.0068016601261598,0.0318580721535846,0,2025-07-09,0.0,691.2830197224994,691.4079584710046,49.55387650623211,0.025056412027424813,0.031858072153584674,-0.006801660126159864,2788.1,5488.02,0.9653754906141012,0.7304571278382112,694.1,-0.004178072323872608
2025-07-09 11:28:00+05:30,691.2,691.35,691.0,691.2,2343,49.55387650623212,0.0200003790695291,-0.001441252287022,0.0214416313565511,100,2025-07-09,0.0,691.2797640471073,691.4058892324871,49.553876506232115,0.020000379069529117,0.021441631356551187,-0.001441252287022068,2802.6,5482.5,0.42735978112175105,0.4614492730920361,694.1,-0.004178072323872608
2025-07-09 11:29:00+05:30,691.0,691.35,691.0,691.3,2597,52.2801856636619,0.0237883831160843,0.0036046747935992,0.0201837083224851,0,2025-07-09,0.0,691.2805576138874,691.4048356082833,52.2801856636619,0.023788383116084333,0.02018370832248512,0.003604674793599212,2853.9,5239.72,0.4956371714519096,0.5092195140442642,694.1,-0.004034000864428855
2025-07-09 11:30:00+05:30,691.3,691.6,691.2,691.6,12028,59.3736869578155,0.0504167238008221,0.0129670845950438,0.0374496392057783,0,2025-07-09,0.0,691.293084766284,691.4067775425293,59.3736869578155,0.05041672380082218,0.03744963920577837,0.012967084595043808,3850.7,4928.56,2.440469427175483,1.5171031483768191,694.1,-0.003601786486097104
2025-07-09 11:31:00+05:30,691.55,691.6,691.5,691.55,2140,57.83072929660268,0.0667162303337818,0.0237169137427914,0.0429993165909904,100,2025-07-09,0.0,691.3031598734885,691.4082026416087,57.830729296602684,0.06671623033378182,0.04299931659099041,0.02371691374279141,3798.7,4826.06,0.4434259002167399,0.5108665965913833,694.1,-0.0036738222158191444
2025-07-09 11:32:00+05:30,691.6,691.75,691.45,691.7,5988,61.09697812036079,0.090692012029649,0.0371119334001629,0.0535800786294861,0,2025-07-09,0.0,691.318722231391,691.4111060979111,61.096978120360774,0.09069201202964905,0.053580078629486105,0.037111933400162944,4205.7,4724.2,1.2675161932178993,0.9392429872107535,694.1,-0.003457715026653187
2025-07-09 11:33:00+05:30,691.7,691.9,691.7,691.8,5009,63.14637831818237,0.1164201371528861,0.0529735741507075,0.0634465630021785,0,2025-07-09,0.0,691.3375958693757,691.4149756889766,63.14637831818238,0.11642013715288613,0.06344656300217855,0.05297357415070758,4385.4,4761.94,1.0518822160716013,0.8416729996267125,694.1,-0.003313643567209434
2025-07-09 11:34:00+05:30,691.8,692.35,691.8,692.35,16988,71.91090636381409,0.1791254188061657,0.0782039430817992,0.1009214757243665,0,2025-07-09,0.0,691.3772979921453,691.4242794134644,71.91090636381408,0.17912541880616573,0.10092147572436652,0.0782039430817992,5713.5,5010.3,3.3906153324152246,2.0548621980266826,694.1,-0.0025212505402679728
2025-07-09 11:35:00+05:30,692.15,692.35,691.55,691.8,11162,57.24871756133922,0.1823375292888158,0.0990306603232025,0.0833068689656133,0,2025-07-09,0.0,691.3938745414729,691.4280179267632,57.24871756133923,0.18233752928881586,0.08330686896561332,0.09903066032320254,6525.2,5160.24,2.163077686309164,1.3677824309612783,694.1,-0.003313643567209434
2025-07-09 11:36:00+05:30,691.65,692.3,691.5,692.25,13048,63.75949428179218,0.2186736554016306,0.1229592593388881,0.0957143960627424,0,2025-07-09,0.0,691.4274480888661,691.4361968528651,63.75949428179218,0.21867365540163064,0.09571439606274247,0.12295925933888817,7660.1,5377.48,2.426415346965493,1.5320051448917076,694.1,-0.0026653219997118897
2025-07-09 11:37:00+05:30,692.2,692.3,692.2,692.2,2420,62.61838383011103,0.2406615188186833,0.1464997112348472,0.0941618075838361,100,2025-07-09,0.0,691.4577442422438,691.44379688418,62.61838383011103,0.24066151881868336,0.09416180758383613,0.14649971123484723,7372.3,5239.54,0.4618726071372678,0.544028222719189,694.1,-0.002737357729433766
2025-07-09 11:38:00+05:30,692.2,692.25,692.0,692.1,2400,60.29418680666304,0.2471686879481467,0.1666335065775071,0.0805351813706395,0,2025-07-09,0.0,691.482930742548,691.450326268417,60.29418680666304,0.24716868794814673,0.08053518137063959,0.16663350657750714,7378.0,5249.1,0.45722123792650166,0.530081552996566,694.1,-0.002881429188877683
2025-07-09 11:39:00+05:30,692.05,692.15,691.9,692.15,23157,61.07219766866916,0.2534387641838975,0.1839945580987852,0.0694442060851123,0,2025-07-09,0.0,691.5090903212716,691.4572881960945,61.072197668669155,0.25343876418389755,0.06944420608511231,0.18399455809878523,9434.0,5571.46,4.156361169244686,2.383541572965689,694.1,-0.0028093934591558066
2025-07-09 11:40:00+05:30,692.15,692.25,692.0,692.25,5812,62.648551452146926,0.2634402340077031,0.1998836932805688,0.0635565407271342,0,2025-07-09,0.0,691.5381456027903,691.4651758757354,62.648551452146926,0.2634402340077031,0.06355654072713429,0.19988369328056882,8812.4,5647.82,1.0290696233236896,0.8277775689225795,694.1,-0.0026653219997118897
2025-07-09 11:41:00+05:30,692.2,692.25,691.8,691.95,6197,55.40061567649563,0.2443423515730955,0.2087754249390742,0.0355669266340213,0,2025-07-09,0.0,691.5542967556221,691.4699999963749,55.40061567649563,0.24434235157309558,0.03556692663402139,0.2087754249390742,9218.1,5735.3,1.0805014558959427,0.8172538063304495,694.1,-0.003097536378043477
2025-07-09 11:42:00+05:30,691.85,692.05,691.85,692.05,28152,57.17899180276542,0.2345723029241071,0.2139348005360808,0.0206375023880263,0,2025-07-09,0.0,691.5737360985389,691.4757711406896,57.17899180276542,0.23457230292410713,0.020637502388026335,0.2139348005360808,11434.5,6273.48,4.487461504619446,2.5296257113235505,694.1,-0.0029534649185997235
2025-07-09 11:43:00+05:30,692.0,692.1,691.5,691.9,26541,53.71882374200155,0.2122787058011681,0.2136035815890982,-0.0013248757879301,0,2025-07-09,0.0,691.5865307613414,691.4799923233694,53.71882374200155,0.21227870580116814,-0.001324875787930141,0.21360358158909828,13587.7,6687.16,3.9689494493925674,2.2530688434062913,694.1,-0.0031695721077655173
2025-07-09 11:44:00+05:30,691.9,692.05,691.85,692.05,7401,56.55041777163815,0.2043588937441427,0.2117546440201071,-0.0073957502759644,0,2025-07-09,0.0,691.6047060256025,691.4856640415449,56.550417771638145,0.20435889374414273,-0.007395750275964452,0.21175464402010719,12629.0,6760.16,1.094796572862181,0.8301503752892812,694.1,-0.0029534649185997235
2025-07-09 11:45:00+05:30,692.0,692.1,692.0,692.0,9952,55.33509759347197,0.1918364325172206,0.2077710017195299,-0.0159345692023092,100,2025-07-09,0.0,691.6202077500886,691.4907818122757,55.33509759347197,0.1918364325172206,-0.01593456920230929,0.2077710017195299,12508.0,6910.86,1.4400523234445497,0.9967016496896347,694.1,-0.0030255006483216
2025-07-09 11:46:00+05:30,692.1,692.1,692.0,692.05,2607,56.34544138207764,0.1838278212138675,0.2029823656183974,-0.0191545444045299,0,2025-07-09,0.0,691.6370623481243,691.4963461723527,56.34544138207764,0.18382782121386754,-0.019154544404529905,0.20298236561839744,11463.9,6920.5,0.37670688534065455,0.4700806495807155,694.1,-0.0029534649185997235
2025-07-09 11:47:00+05:30,692.0,692.2,692.0,692.05,10368,56.34544138207764,0.1754583642529041,0.1974775653452988,-0.0220192010923946,0,2025-07-09,0.0,691.6532559815313,691.5018551656626,56.34544138207764,0.17545836425290418,-0.022019201092394636,0.1974775653452988,12258.7,6845.7,1.51452736754459,1.0389908906826832,694.1,-0.0029534649185997235
2025-07-09 11:48:00+05:30,692.05,692.15,692.0,692.0,1288,54.90503729791323,0.1629129678960907,0.1905646458554572,-0.0276516779593664,0,2025-07-09,0.0,691.6668537861772,691.5068118306809,54.90503729791323,0.16291296789609078,-0.02765167795936646,0.19056464585545724,12147.5,6798.62,0.18945021195477907,0.3692502924669557,694.1,-0.0030255006483216
2025-07-09 11:49:00+05:30,692.0,692.1,692.0,692.1,3380,57.258411028865645,0.1592046035949579,0.1842926374033573,-0.0250880338083994,0,2025-07-09,0.0,691.6838399122095,691.512714200525,57.258411028865645,0.15920460359495792,-0.025088033808399468,0.18429263740335738,10169.8,6825.52,0.49520036568642384,0.5338922379875402,694.1,-0.002881429188877683
2025-07-09 11:50:00+05:30,692.0,692.25,692.0,692.25,9540,60.58147838288751,0.1664507044575884,0.1807242508142036,-0.0142735463566151,0,2025-07-09,0.0,691.7060422685934,691.5200503776343,60.58147838288751,0.16645070445758847,-0.014273546356615124,0.1807242508142036,10542.6,6957.38,1.3712058274810346,0.9885103056549549,694.1,-0.0026653219997118897
2025-07-09 11:51:00+05:30,692.15,692.25,692.15,692.2,10974,58.9365882309434,0.1662423708945652,0.1778278748302759,-0.0115855039357106,0,2025-07-09,0.0,691.725413160021,691.5268160455186,58.9365882309434,0.16624237089456528,-0.011585503935710645,0.17782787483027593,11020.3,7144.18,1.5360755188139157,1.0627207005616748,694.1,-0.002737357729433766
2025-07-09 11:52:00+05:30,692.15,692.2,692.0,692.15,5307,57.26222403614472,0.1601960426512505,0.1743015083944708,-0.0141054657432203,100,2025-07-09,0.0,691.7420636243339,691.5330168808865,57.26222403614472,0.16019604265125054,-0.01410546574322033,0.17430150839447087,8735.8,6613.16,0.8024907910892826,0.6875565157253649,694.1,-0.0028093934591558066
2025-07-09 11:53:00+05:30,692.0,692.15,691.3,691.3,64963,37.66969065448999,0.0858270271597803,0.1566066121475327,-0.0707795849877524,0,2025-07-09,0.0,691.7247277959287,691.5306983049572,37.66969065448999,0.0858270271597803,-0.07077958498775244,0.15660661214753274,12578.0,7771.14,8.35951996746938,4.36810843700714,694.1,-0.004034000864428855
2025-07-09 11:54:00+05:30,691.35,692.0,691.35,691.9,8135,50.53540369689688,0.074445866564929,0.140174463031012,-0.0657285964660829,0,2025-07-09,0.0,691.7316012156963,691.5343729486891,50.53540369689688,0.07444586656492902,-0.06572859646608298,0.140174463031012,12651.4,7795.12,1.0436016379478443,0.7744778374584065,694.1,-0.0031695721077655173
2025-07-09 11:55:00+05:30,691.9,692.15,691.9,692.15,3186,54.72848292270543,0.0846236368502104,0.1290642977948516,-0.0444406609446412,0,2025-07-09,0.0,691.7480090111592,691.5404985909908,54.72848292270543,0.08462363685021046,-0.04444066094464122,0.12906429779485168,11974.8,7733.28,0.411985599900689,0.4796352145638717,694.1,-0.0028093934591558066
2025-07-09 11:56:00+05:30,692.1,692.25,692.1,692.2,3612,55.54022955267191,0.0956219054572784,0.122375819327337,-0.0267539138700585,0,2025-07-09,0.0,691.7657341479764,691.5470607940655,55.54022955267191,0.09562190545727844,-0.026753913870058585,0.12237581932733703,12075.3,7718.1,0.4679908267578808,0.5116965611422999,694.1,-0.002737357729433766
2025-07-09 11:57:00+05:30,692.25,692.7,692.2,692.3,29284,57.19341182532877,0.1111262822239496,0.1201259119066595,-0.0089996296827099,0,2025-07-09,0.0,691.7866857500165,691.5545527264628,57.19341182532877,0.1111262822239496,-0.008999629682709953,0.12012591190665955,13966.9,8270.16,3.5409230293005214,2.0564285737769046,694.1,-0.002593286269990013
2025-07-09 11:58:00+05:30,692.3,692.55,692.0,692.0,9480,51.0595190320379,0.098075565648287,0.115715842654985,-0.017640277006698,0,2025-07-09,0.0,691.7950510147218,691.5589850376423,51.0595190320379,0.09807556564828701,-0.01764027700669804,0.11571584265498505,14786.1,8410.8,1.1271222713653875,0.8188587308428832,694.1,-0.0030255006483216
2025-07-09 11:59:00+05:30,692.0,692.2,691.9,692.05,2870,51.9838154223069,0.0907215789790143,0.1107169899197909,-0.0199954109407765,0,2025-07-09,0.0,691.8050490141445,691.5638707586609,51.983815422306904,0.09072157897901434,-0.019995410940776587,0.11071698991979093,14735.1,8339.96,0.3441263507259028,0.4319822524744859,694.1,-0.0029534649185997235
2025-07-09 12:00:00+05:30,691.9,692.1,691.7,691.7,4897,45.505140268089335,0.0560058164435304,0.0997747552245388,-0.0437689387810084,0,2025-07-09,0.0,691.8009294449624,691.5652252784752,45.505140268089335,0.05600581644353042,-0.04376893878100842,0.09977475522453884,14270.8,8331.88,0.5877425022923999,0.5213969524866466,694.1,-0.003457715026653187
2025-07-09 12:01:00+05:30,691.7,691.8,691.7,691.8,1933,47.517694520475,0.0361458222469082,0.0870489686290127,-0.0509031463821045,0,2025-07-09,0.0,691.8008929961404,691.567561345356,47.517694520475,0.03614582224690821,-0.05090314638210451,0.08704896862901272,13366.7,8302.86,0.23281134452465777,0.3539941448647039,694.1,-0.003313643567209434
2025-07-09 12:02:00+05:30,691.75,691.9,691.3,691.3,11747,39.63574315813143,-0.0197119603544706,0.065696782832316,-0.0854087431867867,0,2025-07-09,0.0,691.7812501335467,691.5648990434122,39.635743158131426,-0.019711960354470648,-0.0854087431867867,0.06569678283231606,14010.7,8388.28,1.4004062811446445,0.8983818563629794,694.1,-0.004034000864428855
2025-07-09 12:03:00+05:30,691.3,692.0,691.3,692.0,11662,51.71195518668433,-0.0074100867759625,0.0510754089106603,-0.0584854956866228,0,2025-07-09,0.0,691.7898285596821,691.5692284061644,51.71195518668433,-0.007410086775962554,-0.058485495686622896,0.05107540891066034,8680.6,8542.32,1.3652028957004656,0.9411612237836544,694.1,-0.0030255006483216
2025-07-09 12:04:00+05:30,691.8,692.0,691.55,691.65,8201,46.683140589484616,-0.0256076492227066,0.0357387972839869,-0.0613464465066935,0,2025-07-09,0.0,691.7843450867534,691.5700321036155,46.683140589484616,-0.02560764922270664,-0.06134644650669359,0.03573879728398695,8687.2,8613.9,0.9520658470611454,0.7094486264779958,694.1,-0.0035297507563752275
2025-07-09 12:05:00+05:30,691.6,691.8,691.3,691.5,6220,44.67786098587207,-0.0515389856215051,0.0182832407028885,-0.0698222263243937,0,2025-07-09,0.0,691.7731942990376,691.5693352667636,44.67786098587207,-0.05153898562150516,-0.0698222263243937,0.018283240702888524,8990.6,8617.34,0.7218004627878208,0.5842895363232707,694.1,-0.003745857945541021
2025-07-09 12:06:00+05:30,691.5,691.5,690.6,690.85,25262,37.21737111361463,-0.1231200727073655,-0.0099974219791622,-0.1131226507282032,0,2025-07-09,0.0,691.7369906010363,691.5621777019202,37.21737111361463,-0.12312007270736558,-0.11312265072820328,-0.009997421979162296,11155.6,8999.86,2.8069325522841466,1.5895531317101466,694.1,-0.004682322431926235
2025-07-09 12:07:00+05:30,690.85,690.9,690.05,690.1,35258,30.82196795176596,-0.2376281030714153,-0.0555235581976129,-0.1821045448738024,0,2025-07-09,0.0,691.6727948911916,691.5476286700604,30.821967951765956,-0.23762810307141535,-0.18210454487380245,-0.05552355819761291,11753.0,9627.8,3.662103491971167,1.9851615857444134,694.1,-0.005762858377755366
2025-07-09 12:08:00+05:30,690.05,690.3,689.8,690.0,47735,30.079769309676006,-0.3326115672817877,-0.1109411600144478,-0.2216704072673399,100,2025-07-09,0.0,691.607195091537,691.532229379811,30.079769309676006,-0.33261156728178776,-0.2216704072673399,-0.11094116001444788,15578.5,10538.54,4.529564816378739,2.4151812547377496,694.1,-0.005906929837199283
2025-07-09 12:09:00+05:30,689.8,690.9,689.55,690.85,11831,42.70835444586906,-0.3354320983037269,-0.1558393476723037,-0.1795927506314232,0,2025-07-09,0.0,691.5775011663787,691.5254410277731,42.70835444586906,-0.3354320983037269,-0.1795927506314232,-0.1558393476723037,16474.6,10733.48,1.1022520189165117,0.7646677816876012,694.1,-0.004682322431926235
2025-07-09 12:10:00+05:30,690.9,691.0,690.7,690.95,2833,43.99004396609323,-0.3258421200639532,-0.1898399021506336,-0.1360022179133195,100,2025-07-09,0.0,691.5528932775012,691.5197152464024,43.99004396609323,-0.3258421200639532,-0.13600221791331957,-0.18983990215063362,16268.2,10748.94,0.26356087204877876,0.3517306558548555,694.1,-0.004538250972482318
2025-07-09 12:11:00+05:30,690.95,690.95,690.6,690.75,8223,41.96784943694503,-0.330569719789878,-0.2179858656784825,-0.1125838541113955,0,2025-07-09,0.0,691.5214072666189,691.5120563882292,41.96784943694503,-0.33056971978987804,-0.11258385411139554,-0.2179858656784825,16897.2,10860.2,0.7571683762729967,0.5884234353212235,694.1,-0.004826393891370152
2025-07-09 12:12:00+05:30,690.8,691.15,690.7,690.8,8019,42.67729633333085,-0.3265178994066673,-0.2396922724241194,-0.0868256269825478,100,2025-07-09,0.0,691.493116785575,691.5049712500379,42.67729633333085,-0.3265178994066673,-0.08682562698254787,-0.23969227242411945,16524.4,10982.22,0.730180236782727,0.5784766000580177,694.1,-0.004754358161648276
2025-07-09 12:13:00+05:30,690.8,691.1,690.75,691.1,4163,46.87387440101213,-0.2956907706233096,-0.2508919720639575,-0.044798798559352,0,2025-07-09,0.0,691.4777004410427,691.500941685361,46.873874401012124,-0.2956907706233096,-0.04479879855935209,-0.2508919720639575,15774.5,11001.24,0.3784118881144307,0.42357531606227594,694.1,-0.004322143783316525
2025-07-09 12:14:00+05:30,691.0,691.25,691.0,691.25,1619,48.88871247706322,-0.2562029543898916,-0.2519541685291444,-0.0042487858607472,0,2025-07-09,0.0,691.4687710119822,691.4984447531684,48.88871247706322,-0.2562029543898916,-0.004248785860747228,-0.2519541685291444,15116.3,10959.48,0.1477259869993832,0.3183065558850077,694.1,-0.004106036594150732
2025-07-09 12:15:00+05:30,691.15,691.25,690.8,691.0,8648,45.772882842411285,-0.2422885347838246,-0.2500210417800804,0.0077325069962558,0,2025-07-09,0.0,691.4503878350417,691.4934851038831,45.772882842411285,-0.24228853478382462,0.007732506996255828,-0.25002104178008044,15359.1,11071.54,0.7811018160075291,0.619415322215821,694.1,-0.004466215242760442
2025-07-09 12:16:00+05:30,690.9,691.1,690.8,690.9,3487,44.54980092329534,-0.2366030090549884,-0.247337435235062,0.0107344261800736,100,2025-07-09,0.0,691.4288039983735,691.4875797794664,44.54980092329534,-0.23660300905498843,0.010734426180073642,-0.24733743523506208,13181.6,11107.3,0.3139376806244542,0.37971784492870375,694.1,-0.004610286702204359
2025-07-09 12:17:00+05:30,690.8,691.0,690.8,691.0,3022,46.10080952397942,-0.2214749987654158,-0.2421649479411328,0.0206899491757169,0,2025-07-09,0.0,691.4119881553,691.4827282393721,46.10080952397942,-0.22147499876541588,0.020689949175716982,-0.24216494794113286,9958.0,11061.78,0.27319292193480615,0.36710050858730015,694.1,-0.004466215242760442
2025-07-09 12:18:00+05:30,690.9,691.15,690.8,691.15,4989,48.4309195378926,-0.195132825475639,-0.2327585234480341,0.037625697972395,0,2025-07-09,0.0,691.4017141099941,691.4794175106222,48.4309195378926,-0.19513282547563904,0.03762569797239507,-0.2327585234480341,5683.4,11114.7,0.4488650165996383,0.4665871059892821,694.1,-0.0042501080535946485
2025-07-09 12:19:00+05:30,691.1,691.2,690.7,690.9,6463,44.943572201467845,-0.1922136546590991,-0.2246495496902471,0.0324358950311479,0,2025-07-09,0.0,691.3820390468571,691.4736521622578,44.943572201467845,-0.19221365465909912,0.03243589503114799,-0.2246495496902471,5146.6,11192.02,0.5774650152519384,0.5134503686333084,694.1,-0.004610286702204359
